Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh),Renewables per capita (kWh)
Morocco,MAR,1972,1806.952,0,265.517
Morocco,MAR,1973,2066.485,0,194.212
Morocco,MAR,1974,2152.253,0,213.283
Morocco,MAR,1975,2197.452,0,158.588
Morocco,MAR,1976,2345.636,0,152.328
Morocco,MAR,1977,2532.453,0,203.634
Morocco,MAR,1978,2631.175,0,206.366
Morocco,MAR,1979,2865.446,0,225.16
Morocco,MAR,1980,2816.194,0,210.522
Morocco,MAR,1981,2730.583,0,138.889
Morocco,MAR,1982,2814.436,0,75.719
Morocco,MAR,1983,2835.491,0,62.159
Morocco,MAR,1984,2823.33,0,46.206
Morocco,MAR,1985,2838.603,0,60.003
Morocco,MAR,1986,2856.13,0,77.725
Morocco,MAR,1987,2862.865,0,97.738
Morocco,MAR,1988,2958.465,0,108.768
Morocco,MAR,1989,3178.925,0,131.955
Morocco,MAR,1990,3190.563,0,136.61
Morocco,MAR,1991,3174.133,0,134.82
Morocco,MAR,1992,3536.574,0,104.149
Morocco,MAR,1993,3573.161,0,47.049
Morocco,MAR,1994,3835.79,0,87.772
Morocco,MAR,1995,3728.428,0,62.874
Morocco,MAR,1996,3700.355,0,198.522
Morocco,MAR,1997,3790.109,0,208.471
Morocco,MAR,1998,3876.102,0,175.6
Morocco,MAR,1999,4078.317,0,80.534
Morocco,MAR,2000,3999.135,0,75.44
Morocco,MAR,2001,4249.389,0,101.204
Morocco,MAR,2002,4312.936,0,96.44
Morocco,MAR,2003,4218.894,0,150.439
Morocco,MAR,2004,4760.633,0,160.928
Morocco,MAR,2005,5179.089,0,103.432
Morocco,MAR,2006,5227.787,0,101.157
Morocco,MAR,2007,5116.995,0,100.662
Morocco,MAR,2008,5589.568,0,101.624
Morocco,MAR,2009,5231.926,0,243.169
Morocco,MAR,2010,5658.385,0,332.678
Morocco,MAR,2011,6000.049,0,213.257
Morocco,MAR,2012,6051.649,0,182.795
Morocco,MAR,2013,6000.53,0,303.742
Morocco,MAR,2014,6043.344,0,265.068
Morocco,MAR,2015,6006.808,0,321.847
Morocco,MAR,2016,5978.95,0,333.433
Morocco,MAR,2017,6200.953,0,325.659
Morocco,MAR,2018,6213.97,0,447.308
Morocco,MAR,2019,6715.788,0,512.151
Netherlands,NLD,1965,33798.206,0,0
Netherlands,NLD,1966,35744.743,0,0
Netherlands,NLD,1967,37333.79,0,0
Netherlands,NLD,1968,41261.832,6.121,0
Netherlands,NLD,1969,45421.502,68.067,0
Netherlands,NLD,1970,50665.596,78.62,0
Netherlands,NLD,1971,52831.086,85.564,0
Netherlands,NLD,1972,60729.295,68.128,0
Netherlands,NLD,1973,63773.245,229.155,0
Netherlands,NLD,1974,59479.386,671.198,0
Netherlands,NLD,1975,59257.449,677.037,163.017
Netherlands,NLD,1976,64065.365,779.784,175.613
Netherlands,NLD,1977,62478.955,741.781,173.349
Netherlands,NLD,1978,63200.462,806.478,240.553
Netherlands,NLD,1979,65068.061,688.867,218.368
Netherlands,NLD,1980,60574.603,824.617,201.049
Netherlands,NLD,1981,57175.02,714.364,211.888
Netherlands,NLD,1982,52641.676,757.258,51.494
Netherlands,NLD,1983,52707.707,694.01,44.669
Netherlands,NLD,1984,54494.063,713.973,3.271
Netherlands,NLD,1985,55833.591,746.215,84.975
Netherlands,NLD,1986,58228.338,802.351,106.003
Netherlands,NLD,1987,59190.559,672.736,133.374
Netherlands,NLD,1988,58970.113,690.967,160.379
Netherlands,NLD,1989,58780.293,750.817,179.344
Netherlands,NLD,1990,60022.903,650.036,150.537
Netherlands,NLD,1991,60780.355,613.822,173.692
Netherlands,NLD,1992,61001.094,696.002,186.822
Netherlands,NLD,1993,61057.114,718.278,205.586
Netherlands,NLD,1994,59962.012,716.992,230.806
Netherlands,NLD,1995,62006.366,721.562,255.546
Netherlands,NLD,1996,64227.448,742.502,327.522
Netherlands,NLD,1997,62961.729,427.269,360.552
Netherlands,NLD,1998,62734.863,671.969,413.878
Netherlands,NLD,1999,61569.623,671.504,443.585
Netherlands,NLD,2000,61935.056,683.58,521.91
Netherlands,NLD,2001,63929.641,684.435,570.869
Netherlands,NLD,2002,63481.724,666.088,677.302
Netherlands,NLD,2003,63554.259,675.665,667.309
Netherlands,NLD,2004,65193.786,635.245,884.349
Netherlands,NLD,2005,65873.159,656.972,1227.005
Netherlands,NLD,2006,64165.388,564.092,1340.852
Netherlands,NLD,2007,64781.87,675.901,1457.395
Netherlands,NLD,2008,63451.607,664.223,1713.72
Netherlands,NLD,2009,62004.343,670.355,1974.985
Netherlands,NLD,2010,65653.147,620.336,1916.664
Netherlands,NLD,2011,62272.607,641.097,2138.938
Netherlands,NLD,2012,59959.781,600.485,2160.109
Netherlands,NLD,2013,58140.664,439.403,2080.873
Netherlands,NLD,2014,54485.323,616.351,2026.027
Netherlands,NLD,2015,54793.107,609.073,2269.991
Netherlands,NLD,2016,55596.553,586.496,2361.884
Netherlands,NLD,2017,54282.964,499.747,2839.579
Netherlands,NLD,2018,53723.588,512.048,3177.822
Netherlands,NLD,2019,52749.549,566.263,3730.772
New Zealand,NZL,1965,19705.965,0,12019.191
New Zealand,NZL,1966,20525.506,0,12669.711
New Zealand,NZL,1967,20326.779,0,12696.661
New Zealand,NZL,1968,20090.342,0,13262.993
New Zealand,NZL,1969,20513.141,0,12980.945
New Zealand,NZL,1970,22970.279,0,13744.412
New Zealand,NZL,1971,22526.852,0,15141.838
New Zealand,NZL,1972,23731.941,0,15663.273
New Zealand,NZL,1973,25027.945,0,15185.015
New Zealand,NZL,1974,24340.676,0,15476.5
New Zealand,NZL,1975,23218.701,0,16623.85
New Zealand,NZL,1976,25446.877,0,15398.409
New Zealand,NZL,1977,26924.275,0,14572.999
New Zealand,NZL,1978,25485.634,0,15394.905
New Zealand,NZL,1979,23529.905,0,17722.575
New Zealand,NZL,1980,22653.68,0,18551.007
New Zealand,NZL,1981,22305.227,0,18693.228
New Zealand,NZL,1982,24728.728,0,17380.093
New Zealand,NZL,1983,24897.95,0,18500.018
New Zealand,NZL,1984,26389.809,0,19011.787
New Zealand,NZL,1985,27409.158,0,18188.791
New Zealand,NZL,1986,28929.417,0,20146.416
New Zealand,NZL,1987,29852.991,0,19872.428
New Zealand,NZL,1988,30762.582,0,20610.914
New Zealand,NZL,1989,25363.646,0,20512.905
New Zealand,NZL,1990,32518.811,0,21085.819
New Zealand,NZL,1991,33266.883,0,20700.05
New Zealand,NZL,1992,34266.526,0,18915.915
New Zealand,NZL,1993,33321.072,0,20558.296
New Zealand,NZL,1994,33913.637,0,21908.444
New Zealand,NZL,1995,34313.221,0,22840.077
New Zealand,NZL,1996,35834.83,0,21535.27
New Zealand,NZL,1997,37676.581,0,19240.968
New Zealand,NZL,1998,35607.259,0,20867.749
New Zealand,NZL,1999,37412.185,0,19110.947
New Zealand,NZL,2000,38158.874,0,20179.792
New Zealand,NZL,2001,39435.208,0,17742.791
New Zealand,NZL,2002,38809.36,0,19514.169
New Zealand,NZL,2003,37577.53,0,18206.511
New Zealand,NZL,2004,36303.504,0,20445.646
New Zealand,NZL,2005,36262.382,0,17935.111
New Zealand,NZL,2006,36064.734,0,17933.178
New Zealand,NZL,2007,35315.839,0,17982.157
New Zealand,NZL,2008,35512.202,0,17363.23
New Zealand,NZL,2009,33298.669,0,18883.24
New Zealand,NZL,2010,33202.998,0,19561.491
New Zealand,NZL,2011,32571.538,0,19790.085
New Zealand,NZL,2012,33789.303,0,18294.652
New Zealand,NZL,2013,33511.453,0,18155.634
New Zealand,NZL,2014,34387.212,0,19162.891
New Zealand,NZL,2015,34136.596,0,19380.116
New Zealand,NZL,2016,33493.775,0,19835.591
New Zealand,NZL,2017,34500.644,0,19027.171
New Zealand,NZL,2018,33302.81,0,19288.619
New Zealand,NZL,2019,34376.311,0,18841.714
North America,,1965,69586.924,50.342,4294.213
North America,,1966,72737.313,74.867,4444.089
North America,,1967,74271.588,101.676,4782.647
North America,,1968,78217.938,172.931,4812.396
North America,,1969,81437.236,184.425,5297.26
North America,,1970,83716.686,288.479,5325.709
North America,,1971,84378.263,528.569,5548.931
North America,,1972,87900.731,756.814,5834.683
North America,,1973,90601.023,1205.136,5952.676
North America,,1974,87180.854,1558.875,6430.492
North America,,1975,83784.812,2226.277,6239.391
North America,,1976,87782.113,2482.736,6174.731
North America,,1977,89636.874,3267.754,5517.647
North America,,1978,88467.532,3590.42,6288.152
North America,,1979,89313.546,3354.511,6360.987
North America,,1980,85889.706,3306.606,6331.099
North America,,1981,82602.372,3543.376,6363.097
North America,,1982,77898.914,3605.564,6718.597
North America,,1983,76152.022,3802.775,7000.958
North America,,1984,79492.356,4180.978,7124.855
North America,,1985,78544.098,4843.081,6872.238
North America,,1986,77561.448,5237.239,6949.511
North America,,1987,79644.068,5691.367,6548.601
North America,,1988,82330.235,6456.596,6148.776
North America,,1989,83320.216,6386.286,6516.814
North America,,1990,81873.621,6777.232,6835.958
North America,,1991,80559.447,7209.95,6866.294
North America,,1992,81443.249,7157.982,6627.876
North America,,1993,82116.805,7138.318,6936.919
North America,,1994,83166.139,7491.97,6684.323
North America,,1995,83260.009,7683.262,7219.053
North America,,1996,84962.693,7554.638,7686.118
North America,,1997,85235.861,6946.167,7603.529
North America,,1998,84944.751,7181.973,7039.662
North America,,1999,85086.456,7637.779,7132.158
North America,,2000,86613.894,7771.477,6801.561
North America,,2001,84125.056,7818.69,5908.624
North America,,2002,84359.276,7796.42,6456.117
North America,,2003,84185.597,7533.221,6368.054
North America,,2004,85102.069,7754.453,6367.372
North America,,2005,84603.466,7605.166,6603.96
North America,,2006,82860.331,7578.206,6817.207
North America,,2007,83595.483,7579.69,6662.069
North America,,2008,80360.404,7472.227,7153.413
North America,,2009,75056.227,7255.887,7314.014
North America,,2010,77108.885,7180.188,7380.361
North America,,2011,75739.607,6996.535,8201.128
North America,,2012,73467.152,6734.994,8012.081
North America,,2013,74627.174,6877.284,8278.178
North America,,2014,74722.591,6858.921,8369.171
North America,,2015,73377.223,6744.123,8441.648
North America,,2016,72188.376,6710.71,8979.202
North America,,2017,71590.404,6622.565,9535.462
North America,,2018,73665.534,6571.657,9575.206
North America,,2019,72180.245,6509.66,9646.9
North Macedonia,MKD,1990,14132.119,0,683.312
North Macedonia,MKD,1991,13517.27,0,1181.915
North Macedonia,MKD,1992,13941.399,0,1184.292
North Macedonia,MKD,1993,14483.844,0,730.847
North Macedonia,MKD,1994,13313.182,0,974.045
North Macedonia,MKD,1995,13253.963,0,1122.038
North Macedonia,MKD,1996,15468.528,0,1187.085
North Macedonia,MKD,1997,13676.176,0,1250.001
North Macedonia,MKD,1998,15269.182,0,1495.197
North Macedonia,MKD,1999,14030.004,0,1906.293
North Macedonia,MKD,2000,13458.507,0,1597.053
North Macedonia,MKD,2001,13306.673,0,845.619
North Macedonia,MKD,2002,12763.279,0,1013.005
North Macedonia,MKD,2003,13634.124,0,1823.318
North Macedonia,MKD,2004,13274.909,0,1950.309
North Macedonia,MKD,2005,13725.559,0,1948.201
North Macedonia,MKD,2006,13763.662,0,2137.848
North Macedonia,MKD,2007,14520.46,0,1299.184
North Macedonia,MKD,2008,14202.219,0,1072.759
North Macedonia,MKD,2009,13383.977,0,1610.34
North Macedonia,MKD,2010,13103.878,0,3060.632
North Macedonia,MKD,2011,14405.345,0,1793.731
North Macedonia,MKD,2012,13744.262,0,1296.37
North Macedonia,MKD,2013,12413.786,0,1964.602
North Macedonia,MKD,2014,11771.658,0,1581.894
North Macedonia,MKD,2015,11546.871,0,2468.654
North Macedonia,MKD,2016,12031.926,0,2497.346
North Macedonia,MKD,2017,12465.775,0,1556.27
North Macedonia,MKD,2018,11596.789,0,2345.237
North Macedonia,MKD,2019,13321.522,0,1597.488
Norway,NOR,1965,18580.558,0,36886.89
Norway,NOR,1966,20313.866,0,36068.223
Norway,NOR,1967,20890.79,0,39117.16
Norway,NOR,1968,22835.721,0,43825.012
Norway,NOR,1969,24940.496,0,41436.302
Norway,NOR,1970,27596.521,0,41428.768
Norway,NOR,1971,26977.956,0,44988.655
Norway,NOR,1972,28139.838,0,47602.846
Norway,NOR,1973,28547.864,0,51100.352
Norway,NOR,1974,26356.024,0,53379.231
Norway,NOR,1975,26879.979,0,53594.243
Norway,NOR,1976,29187.7,0,56516.476
Norway,NOR,1977,29278.941,0,49471.135
Norway,NOR,1978,32816.754,0,55231.218
Norway,NOR,1979,33373.482,0,60491.905
Norway,NOR,1980,32222.008,0,56842.516
Norway,NOR,1981,30656.856,0,62911.058
Norway,NOR,1982,29659.278,0,62485.864
Norway,NOR,1983,29635.354,0,71170.427
Norway,NOR,1984,30706.334,0,71091.164
Norway,NOR,1985,31948.896,0,68483.347
Norway,NOR,1986,33651.878,0,64115.48
Norway,NOR,1987,33653.342,0,68528.304
Norway,NOR,1988,32839.265,0,71910.556
Norway,NOR,1989,33125.363,0,77844.228
Norway,NOR,1990,32138.78,0,79375.047
Norway,NOR,1991,30559.757,0,71798.683
Norway,NOR,1992,31526.874,0,75638.697
Norway,NOR,1993,33144.448,0,76877.008
Norway,NOR,1994,34197.712,0,71595.968
Norway,NOR,1995,34006.254,0,77487.149
Norway,NOR,1996,36108.49,0,65865.571
Norway,NOR,1997,37393.371,0,69140.327
Norway,NOR,1998,37614.471,0,72441.529
Norway,NOR,1999,36600.865,0,75584.472
Norway,NOR,2000,35615.239,0,87741.481
Norway,NOR,2001,37628.269,0,73677.776
Norway,NOR,2002,36871.44,0,78208.677
Norway,NOR,2003,38165.981,0,63212.33
Norway,NOR,2004,38184.031,0,64411.095
Norway,NOR,2005,36639.345,0,79287.584
Norway,NOR,2006,36496.975,0,68868.912
Norway,NOR,2007,35864.035,0,75956.258
Norway,NOR,2008,35420.039,0,77660.767
Norway,NOR,2009,34504.301,0,68749.46
Norway,NOR,2010,35536.164,0,62959.41
Norway,NOR,2011,34459.101,0,63855.166
Norway,NOR,2012,33669.127,0,73779.999
Norway,NOR,2013,33520.363,0,65753.13
Norway,NOR,2014,32464.844,0,68263.039
Norway,NOR,2015,32710.201,0,68151.062
Norway,NOR,2016,31166.724,0,69342.7
Norway,NOR,2017,31181.136,0,68476.147
Norway,NOR,2018,31589.415,0,66654.425
Norway,NOR,2019,30045.173,0,60382.799
Oman,OMN,1965,8467.109,0,0
Oman,OMN,1966,8598.571,0,0
Oman,OMN,1967,8726.949,0,0
Oman,OMN,1968,8857.187,0,0
Oman,OMN,1969,8949.983,0,0
Oman,OMN,1970,9062.873,0,0
Oman,OMN,1971,20656.229,0,0
Oman,OMN,1972,22779.937,0,0
Oman,OMN,1973,19053.192,0,0
Oman,OMN,1974,16778.972,0,0
Oman,OMN,1975,14631.188,0,0
Oman,OMN,1976,16026.331,0,0
Oman,OMN,1977,14634.131,0,0
Oman,OMN,1978,16110.735,0,0
Oman,OMN,1979,17557.914,0,0
Oman,OMN,1980,14781.968,0,0
Oman,OMN,1981,14764.957,0,0
Oman,OMN,1982,18513.154,0,0
Oman,OMN,1983,16421.825,0,0
Oman,OMN,1984,22706.933,0,0
Oman,OMN,1985,22410.579,0,0
Oman,OMN,1986,20153.487,0,0
Oman,OMN,1987,21873.619,0,0
Oman,OMN,1988,20494.103,0,0
Oman,OMN,1989,22412.346,0,0
Oman,OMN,1990,26966.904,0,0
Oman,OMN,1991,34249.366,0,0
Oman,OMN,1992,31513.338,0,0
Oman,OMN,1993,28879.371,0,0
Oman,OMN,1994,26462.103,0,0
Oman,OMN,1995,29900.048,0,0
Oman,OMN,1996,30301.113,0,0
Oman,OMN,1997,30983.421,0,0
Oman,OMN,1998,31814.914,0,0
Oman,OMN,1999,36577.215,0,0
Oman,OMN,2000,50496.891,0,0
Oman,OMN,2001,55113.658,0,0
Oman,OMN,2002,58949.086,0,0
Oman,OMN,2003,59756.953,0,0
Oman,OMN,2004,54146.679,0,0
Oman,OMN,2005,63451.439,0,0
Oman,OMN,2006,67441.436,0,0
Oman,OMN,2007,65316.124,0,0
Oman,OMN,2008,74075.833,0,0
Oman,OMN,2009,70987.832,0,0
Oman,OMN,2010,78880.424,0,0
Oman,OMN,2011,80606.8,0,0
Oman,OMN,2012,81442.269,0,0
Oman,OMN,2013,84551.291,0,0.816
Oman,OMN,2014,78698.575,0,0.758
Oman,OMN,2015,78462.706,0,2.194
Oman,OMN,2016,75029.683,0,2.088
Oman,OMN,2017,79941.997,0,1.993
Oman,OMN,2018,85501.58,0,1.933
Oman,OMN,2019,84530.613,0,1.869
Pakistan,PAK,1965,1487.287,0,119.825
Pakistan,PAK,1966,1460.886,0,116.748
Pakistan,PAK,1967,1565.948,0,134.759
Pakistan,PAK,1968,1721.846,0,157.732
Pakistan,PAK,1969,1676.207,0,162.024
Pakistan,PAK,1970,1622.125,0,139.564
Pakistan,PAK,1971,1485.73,2.261,177.358
Pakistan,PAK,1972,1237.998,9.2,181.596
Pakistan,PAK,1973,1279.563,16.732,186.382
Pakistan,PAK,1974,1337.01,22.696,182.139
Pakistan,PAK,1975,1385.419,25.354,203.57
Pakistan,PAK,1976,1355.11,20.866,214.548
Pakistan,PAK,1977,1408.565,12.802,247.225
Pakistan,PAK,1978,1425.594,6.373,297.524
Pakistan,PAK,1979,1513.071,1.95,311.61
Pakistan,PAK,1980,1643.004,2.831,316.285
Pakistan,PAK,1981,1716.159,5.782,319.532
Pakistan,PAK,1982,1822.253,6.768,347.69
Pakistan,PAK,1983,1849.754,8.821,389.4
Pakistan,PAK,1984,1900.771,10.32,390.38
Pakistan,PAK,1985,1936.704,11.718,392.417
Pakistan,PAK,1986,2026.169,15.343,363.326
Pakistan,PAK,1987,2137.68,8.618,462.762
Pakistan,PAK,1988,2211.784,5.327,470.268
Pakistan,PAK,1989,2299.49,3.171,463.616
Pakistan,PAK,1990,2357.55,10.834,440.877
Pakistan,PAK,1991,2423.264,10.528,458.447
Pakistan,PAK,1992,2453.537,13.471,486.363
Pakistan,PAK,1993,2650.192,9.646,520.351
Pakistan,PAK,1994,2692.352,13.565,496.805
Pakistan,PAK,1995,2762.536,11.703,510.476
Pakistan,PAK,1996,2851.798,7.133,540.886
Pakistan,PAK,1997,2800.762,9.554,390.979
Pakistan,PAK,1998,2828.819,8.103,496.624
Pakistan,PAK,1999,2956.95,1.594,430.915
Pakistan,PAK,2000,2994.107,18.456,360.726
Pakistan,PAK,2001,2964.477,39.435,362.299
Pakistan,PAK,2002,2983.194,34.761,391.965
Pakistan,PAK,2003,3132.793,33.896,456.251
Pakistan,PAK,2004,3428.144,41.729,471.584
Pakistan,PAK,2005,3439.113,42.585,515.135
Pakistan,PAK,2006,3586.605,41.278,492.976
Pakistan,PAK,2007,3745.256,36.691,501.45
Pakistan,PAK,2008,3766.082,26.865,420.466
Pakistan,PAK,2009,3705.863,38.021,429.721
Pakistan,PAK,2010,3629.346,36.94,433.387
Pakistan,PAK,2011,3519.848,55.709,432.824
Pakistan,PAK,2012,3475.829,37.343,148.708
Pakistan,PAK,2013,3419.121,94.56,671.958
Pakistan,PAK,2014,3454.017,56.748,434.062
Pakistan,PAK,2015,3577.26,56.124,437.377
Pakistan,PAK,2016,3818.055,66.733,462.538
Pakistan,PAK,2017,3992.223,94.703,416.123
Pakistan,PAK,2018,4035.579,114.733,401.336
Pakistan,PAK,2019,3972.238,108.851,485.812
Peru,PER,1965,4160.985,0,622.634
Peru,PER,1966,5006.861,0,651.9
Peru,PER,1967,4889.915,0,710.423
Peru,PER,1968,4805.086,0,741.614
Peru,PER,1969,4648.068,0,785.195
Peru,PER,1970,4724.39,0,729.735
Peru,PER,1971,4638.065,0,906.051
Peru,PER,1972,3919.891,0,910.562
Peru,PER,1973,4448.828,0,950.063
Peru,PER,1974,5075.79,0,1014.037
Peru,PER,1975,5072.839,0,1032.416
Peru,PER,1976,4981.411,0,1058.92
Peru,PER,1977,4849.403,0,1070.756
Peru,PER,1978,4673.071,0,1066.789
Peru,PER,1979,4708.137,0,1114.488
Peru,PER,1980,4943.886,0,1123.111
Peru,PER,1981,4968.371,0,1246.719
Peru,PER,1982,4772.366,0,1288.488
Peru,PER,1983,4016.184,0,1214.681
Peru,PER,1984,4114.426,0,1271.711
Peru,PER,1985,3876.531,0,1341.758
Peru,PER,1986,4056.062,0,1402.484
Peru,PER,1987,4256.355,0,1478.637
Peru,PER,1988,4088.513,0,1386.592
Peru,PER,1989,3551.303,0,1368.97
Peru,PER,1990,3431.554,0,1334.709
Peru,PER,1991,3195.381,0,1433.784
Peru,PER,1992,3244.417,0,1187.937
Peru,PER,1993,3320.084,0,1413.098
Peru,PER,1994,3556.58,0,1498.424
Peru,PER,1995,3916.647,0,1495.216
Peru,PER,1996,3982.996,0,1510.531
Peru,PER,1997,3967.881,0,1473.024
Peru,PER,1998,3855.996,0,1508.606
Peru,PER,1999,3867.433,0,1563.708
Peru,PER,2000,3794.994,0,1714.843
Peru,PER,2001,3539.841,0,1830.869
Peru,PER,2002,3587.006,0,1844.143
Peru,PER,2003,3434.926,0,1864.304
Peru,PER,2004,3865.399,0,1732.499
Peru,PER,2005,4036.056,0,1769.009
Peru,PER,2006,3873.533,0,1896.952
Peru,PER,2007,4406.05,0,1871.93
Peru,PER,2008,4910.815,0,1804.149
Peru,PER,2009,4947.978,0,1855.546
Peru,PER,2010,5736.938,0,1861.686
Peru,PER,2011,6543.831,0,1968.881
Peru,PER,2012,6510.341,0,1986.862
Peru,PER,2013,6597.295,0,2018.829
Peru,PER,2014,6697.107,0,2026.33
Peru,PER,2015,7056.725,0,2110.311
Peru,PER,2016,7508.974,0,2095.128
Peru,PER,2017,6958.024,0,2501.81
Peru,PER,2018,7104.728,0,2659.487
Peru,PER,2019,7066.682,0,2712.196
Philippines,PHL,1965,1624.149,0,139.293
Philippines,PHL,1966,1716.526,0,132.508
Philippines,PHL,1967,1874.045,0,142.173
Philippines,PHL,1968,2070.996,0,141.375
Philippines,PHL,1969,2157.487,0,144.934
Philippines,PHL,1970,2382.548,0,162.691
Philippines,PHL,1971,2685.455,0,145.711
Philippines,PHL,1972,2560.963,0,161.658
Philippines,PHL,1973,2919.67,0,168.989
Philippines,PHL,1974,2656.016,0,141.92
Philippines,PHL,1975,2791.825,0,152.863
Philippines,PHL,1976,2792.25,0,182.908
Philippines,PHL,1977,2988.856,0,134.658
Philippines,PHL,1978,2994.89,0,174.331
Philippines,PHL,1979,3001.778,0,212.067
Philippines,PHL,1980,2746.578,0,326.523
Philippines,PHL,1981,2538.601,0,435.856
